,xcenter,ycenter,width,height,confidence,class,name,frame
0,396.6070251464844,350.1505126953125,284.55181884765625,245.45677185058594,0.6643751859664917,2,car,26
1,525.0986328125,258.375244140625,234.61050415039062,214.09536743164062,0.6570953130722046,2,car,26
0,394.8422546386719,350.5030822753906,281.94940185546875,245.1029510498047,0.6966450214385986,2,car,27
1,524.889404296875,258.4437255859375,234.44174194335938,214.27520751953125,0.6812041997909546,2,car,27
2,1203.2081298828125,32.09730529785156,152.048828125,64.19461059570312,0.6193786859512329,7,truck,27
0,393.2076416015625,350.9570617675781,278.855712890625,243.75563049316406,0.732043445110321,2,car,28
1,525.0086669921875,258.269775390625,235.26181030273438,213.6035919189453,0.706821620464325,2,car,28
0,392.904296875,351.102294921875,278.6541748046875,243.1486053466797,0.7460564374923706,2,car,29
1,524.6890258789062,258.1467590332031,235.73019409179688,213.88763427734375,0.7138481140136719,2,car,29
0,393.6557922363281,350.8939208984375,279.62359619140625,243.3211212158203,0.7354955077171326,2,car,30
1,524.6324462890625,258.3761901855469,235.63613891601562,214.25526428222656,0.7161346673965454,2,car,30
0,390.9200744628906,351.723876953125,276.01898193359375,242.5979766845703,0.7860226035118103,2,car,31
1,523.9237670898438,258.7496032714844,238.14620971679688,214.64158630371094,0.7401323318481445,2,car,31
0,390.7728576660156,351.64373779296875,275.98345947265625,242.90512084960938,0.7854824066162109,2,car,32
1,524.0548095703125,258.93365478515625,237.81378173828125,214.71124267578125,0.7448110580444336,2,car,32
0,390.843017578125,351.60650634765625,276.001953125,243.04849243164062,0.7768701910972595,2,car,33
1,523.8004150390625,258.9361572265625,237.76019287109375,214.7514190673828,0.7443729043006897,2,car,33
2,1189.054443359375,48.303436279296875,165.1614990234375,96.60687255859375,0.606242835521698,2,car,33
0,1188.337890625,49.788082122802734,170.2353515625,99.57616424560547,0.834110677242279,2,car,34
1,390.83416748046875,351.63861083984375,276.257568359375,243.12948608398438,0.7683928608894348,2,car,34
2,523.6016845703125,259.0362548828125,237.44985961914062,214.6776580810547,0.7506954669952393,2,car,34
0,391.0968322753906,351.4410705566406,276.70098876953125,243.11521911621094,0.7687633037567139,2,car,35
1,1187.818115234375,52.0760383605957,172.3856201171875,104.1520767211914,0.7625398635864258,2,car,35
2,523.583740234375,258.9883728027344,236.84619140625,215.14549255371094,0.745406448841095,2,car,35
0,391.03125,351.3992919921875,276.5533447265625,243.0494842529297,0.7650659084320068,2,car,36
1,523.4679565429688,258.943603515625,236.70462036132812,215.0628204345703,0.7396719455718994,2,car,36
2,1185.8409423828125,54.36124038696289,171.55126953125,108.72248077392578,0.7374357581138611,2,car,36
0,391.57861328125,351.2041320800781,276.8267822265625,243.34568786621094,0.7516292333602905,2,car,37
1,523.30126953125,259.1633605957031,236.37319946289062,215.89137268066406,0.723644495010376,2,car,37
2,1185.02685546875,56.95981216430664,176.357666015625,113.91962432861328,0.6921641230583191,2,car,37
0,1181.4263916015625,60.901973724365234,177.26220703125,121.80394744873047,0.8351155519485474,2,car,38
1,391.671142578125,351.3692626953125,276.90380859375,243.1923065185547,0.771703839302063,2,car,38
2,523.3538818359375,259.1540222167969,236.18789672851562,215.7490997314453,0.7279027104377747,2,car,38
0,1178.9937744140625,62.451663970947266,180.98046875,124.90332794189453,0.8228515386581421,2,car,39
1,391.4513854980469,351.287353515625,276.58416748046875,243.456298828125,0.7644890546798706,2,car,39
2,523.04541015625,259.15777587890625,236.46694946289062,215.99026489257812,0.7285462617874146,2,car,39
0,1176.5611572265625,66.54817962646484,183.6953125,133.0963592529297,0.8458512425422668,2,car,40
1,391.74334716796875,350.7599182128906,276.931884765625,243.60289001464844,0.7604210376739502,2,car,40
2,523.101806640625,259.1575927734375,236.37744140625,216.62232971191406,0.7364229559898376,2,car,40
0,1172.677490234375,69.28865814208984,183.8853759765625,138.5773162841797,0.8810817003250122,2,car,41
1,392.1363220214844,350.6220703125,277.19842529296875,243.9310760498047,0.75408935546875,2,car,41
2,522.9915771484375,259.2007141113281,237.10488891601562,217.02406311035156,0.7209832668304443,2,car,41
0,1169.74951171875,70.72909545898438,179.8780517578125,141.28390502929688,0.8971201777458191,2,car,42
1,392.5318908691406,350.7433776855469,277.64520263671875,243.41380310058594,0.7486488223075867,2,car,42
2,523.0487060546875,259.2242126464844,236.94903564453125,216.29429626464844,0.7196024060249329,2,car,42
0,1166.4793701171875,71.53146362304688,183.51806640625,142.47784423828125,0.9036807417869568,2,car,43
1,392.6782531738281,350.69708251953125,278.68316650390625,244.20205688476562,0.7359441518783569,2,car,43
2,522.9947509765625,258.7885437011719,237.42050170898438,216.32798767089844,0.6996110081672668,2,car,43
0,1163.5072021484375,75.54230499267578,183.84130859375,148.34510803222656,0.8972095251083374,2,car,44
1,392.097412109375,350.479248046875,277.9332275390625,243.8765411376953,0.6733310222625732,2,car,44
2,523.540283203125,259.4350891113281,237.07745361328125,216.5941925048828,0.6631287932395935,2,car,44
0,1161.087890625,79.02019500732422,184.8482666015625,148.8424530029297,0.8867113590240479,2,car,45
1,393.2784423828125,350.25341796875,280.285400390625,244.57699584960938,0.7034003734588623,2,car,45
2,523.8845825195312,259.26605224609375,236.71371459960938,216.3019256591797,0.6721864938735962,2,car,45
0,1159.9066162109375,88.8371353149414,192.1337890625,153.00782775878906,0.8716703653335571,2,car,46
1,525.5089721679688,260.898681640625,232.83828735351562,213.5573272705078,0.7387028336524963,2,car,46
2,391.6482849121094,352.1339416503906,281.10345458984375,241.9042205810547,0.7135465145111084,2,car,46
0,1155.994384765625,95.18545532226562,192.727783203125,156.52972412109375,0.8642953634262085,2,car,47
1,525.9151611328125,260.39581298828125,233.55160522460938,213.92990112304688,0.6917840838432312,2,car,47
2,393.4335632324219,351.8989562988281,284.65179443359375,242.2950897216797,0.6442537307739258,2,car,47
0,1152.9794921875,99.37834167480469,195.9273681640625,160.33206176757812,0.8405575752258301,2,car,48
1,526.075439453125,259.4293212890625,233.95794677734375,215.05282592773438,0.6618699431419373,2,car,48
2,391.53826904296875,350.6103210449219,278.24560546875,244.28712463378906,0.6486524343490601,2,car,48
0,1150.9259033203125,107.26445770263672,199.80322265625,166.83949279785156,0.7736445069313049,2,car,49
1,526.0760498046875,259.6986083984375,234.09658813476562,217.72811889648438,0.6378271579742432,2,car,49
0,1146.560546875,111.07933807373047,201.5982666015625,164.81419372558594,0.8196054697036743,2,car,50
1,526.4686889648438,260.14825439453125,233.14492797851562,215.34091186523438,0.6798602342605591,2,car,50
2,392.8245849609375,351.9363708496094,283.6256103515625,241.14283752441406,0.6793563961982727,2,car,50
0,1142.3095703125,121.57880401611328,199.2811279296875,178.42286682128906,0.8089867234230042,2,car,51
1,391.3699951171875,351.16986083984375,276.7919921875,243.1483612060547,0.6842116117477417,2,car,51
2,526.119140625,260.24853515625,232.909423828125,215.58917236328125,0.6683107614517212,2,car,51
0,1138.443359375,129.39688110351562,198.981689453125,179.85476684570312,0.7372000217437744,2,car,52
1,526.3352661132812,260.20751953125,232.41610717773438,215.79493713378906,0.6683169007301331,2,car,52
2,391.9858703613281,350.7397155761719,277.53240966796875,243.9663848876953,0.6606574654579163,2,car,52
0,1136.199951171875,133.5321502685547,204.8040771484375,179.23809814453125,0.8197391033172607,2,car,53
1,390.4998779296875,351.4488525390625,276.3111572265625,243.3985137939453,0.7089940905570984,2,car,53
2,525.238525390625,259.92376708984375,232.76431274414062,215.24668884277344,0.6815252900123596,2,car,53
0,390.4556579589844,351.4123840332031,275.75653076171875,243.08982849121094,0.7237205505371094,2,car,54
1,525.3902587890625,260.3309326171875,232.81707763671875,215.07569885253906,0.7064012289047241,2,car,54
2,1132.1007080078125,138.41561889648438,210.14453125,180.09275817871094,0.6992040872573853,2,car,54
0,1129.53564453125,146.4832763671875,207.4351806640625,180.65818786621094,0.7693853378295898,2,car,55
1,390.7423095703125,351.13677978515625,276.9102783203125,244.01571655273438,0.6824084520339966,2,car,55
2,525.278564453125,260.33880615234375,233.49334716796875,215.49940490722656,0.6620562076568604,2,car,55
0,1128.7435302734375,153.4777374267578,210.41949462890625,185.81793212890625,0.7928057312965393,2,car,56
1,525.1456909179688,260.83038330078125,232.94796752929688,217.02325439453125,0.6594427824020386,2,car,56
2,393.62548828125,350.77203369140625,279.5924072265625,243.94692993164062,0.635634183883667,2,car,56
0,1122.98583984375,159.02520751953125,209.60284423828125,183.70773315429688,0.8537315726280212,2,car,57
1,525.2418823242188,260.520263671875,233.26473999023438,217.05960083007812,0.6406223773956299,2,car,57
2,393.3281555175781,350.4313049316406,278.92633056640625,244.6129608154297,0.6095117926597595,2,car,57
0,1117.724609375,168.30624389648438,209.41192626953125,182.3516845703125,0.8451929688453674,2,car,58
1,524.9181518554688,260.7760314941406,233.24191284179688,217.44744873046875,0.6132091283798218,2,car,58
0,1115.8409423828125,175.77792358398438,213.21173095703125,182.42852783203125,0.870319128036499,2,car,59
1,392.2763366699219,350.69921875,277.71942138671875,243.8671112060547,0.6679489612579346,2,car,59
2,525.1516723632812,260.1105651855469,232.91049194335938,216.38450622558594,0.6510260105133057,2,car,59
0,1111.49462890625,182.59420776367188,219.4866943359375,187.83544921875,0.7480794191360474,2,car,60
1,392.46826171875,350.2876892089844,277.84033203125,243.96900939941406,0.6687313914299011,2,car,60
2,525.4033813476562,260.1754150390625,232.49191284179688,216.603515625,0.6600326299667358,2,car,60
0,1105.5367431640625,192.9155731201172,232.22039794921875,191.48483276367188,0.7606821060180664,2,car,61
1,391.95184326171875,348.7366638183594,277.779052734375,244.69215393066406,0.6414031982421875,2,car,61
0,1104.2493896484375,201.43145751953125,232.83026123046875,192.64141845703125,0.7255162596702576,2,car,62
1,391.9560241699219,348.9870300292969,277.40411376953125,244.18629455566406,0.6302064061164856,2,car,62
0,1098.47314453125,210.5639190673828,238.3829345703125,195.71841430664062,0.8051046133041382,2,car,63
1,392.1447448730469,348.669921875,277.57464599609375,244.6663055419922,0.6425147652626038,2,car,63
0,1094.401611328125,218.91310119628906,231.12664794921875,195.05770874023438,0.8182797431945801,2,car,64
1,391.9356384277344,348.7671813964844,276.74420166015625,244.85089111328125,0.6571583151817322,2,car,64
2,524.6458740234375,259.0609130859375,231.77670288085938,214.4262237548828,0.6143314838409424,2,car,64
0,1087.72900390625,227.75637817382812,237.9998779296875,199.88525390625,0.750335156917572,2,car,65
1,392.3592224121094,348.7773132324219,277.44561767578125,245.24391174316406,0.6520052552223206,2,car,65
2,524.7353515625,259.0675048828125,232.01626586914062,214.2754364013672,0.614371120929718,2,car,65
0,1083.91357421875,237.58270263671875,246.2493896484375,204.1876678466797,0.6951742768287659,2,car,66
1,392.1846618652344,349.005615234375,277.39727783203125,245.279296875,0.681955873966217,2,car,66
2,524.3779907226562,258.9863586425781,232.40213012695312,214.3344268798828,0.6362063884735107,2,car,66
0,1077.671875,246.01318359375,243.0751953125,204.9075164794922,0.7395510077476501,2,car,67
1,391.1623840332031,349.2144775390625,276.31829833984375,245.17138671875,0.6905637979507446,2,car,67
2,524.1854858398438,258.8319091796875,232.35006713867188,213.7721405029297,0.644342303276062,2,car,67
0,391.3650207519531,349.3340148925781,276.59014892578125,245.3231658935547,0.7036909461021423,2,car,68
1,523.7981567382812,258.7825927734375,233.16842651367188,213.57200622558594,0.6389258503913879,2,car,68
0,390.74395751953125,349.79425048828125,275.7542724609375,244.73721313476562,0.7238925695419312,2,car,69
1,523.796875,258.985595703125,233.59194946289062,213.40333557128906,0.6594206094741821,2,car,69
0,391.4912414550781,349.72528076171875,276.83453369140625,244.93551635742188,0.6904661059379578,2,car,70
1,524.4299926757812,259.1290283203125,232.39828491210938,212.90914916992188,0.673956573009491,2,car,70
0,391.0732727050781,350.6835021972656,275.90814208984375,243.92478942871094,0.7494814395904541,2,car,71
1,524.1209716796875,259.7121887207031,232.55389404296875,213.4438018798828,0.7214643359184265,2,car,71
0,391.0365295410156,350.74310302734375,275.76959228515625,244.13906860351562,0.7391878962516785,2,car,72
1,524.0980224609375,259.8193359375,232.46630859375,213.4541473388672,0.7253050804138184,2,car,72
0,390.9750061035156,350.2740478515625,275.55084228515625,244.48828125,0.7371653914451599,2,car,73
1,523.7738037109375,259.51739501953125,233.692626953125,213.3545379638672,0.7211259007453918,2,car,73
2,1049.679443359375,308.0562438964844,254.66583251953125,230.05030822753906,0.6217905282974243,2,car,73
0,390.292236328125,350.6319885253906,275.22900390625,243.8248748779297,0.7696985006332397,2,car,74
1,523.8557739257812,259.80328369140625,233.53732299804688,213.49661254882812,0.7306385040283203,2,car,74
0,1041.8529052734375,330.5538330078125,278.75494384765625,232.4917449951172,0.8026505708694458,2,car,75
1,390.27325439453125,350.6424560546875,275.073974609375,244.0102996826172,0.7544874548912048,2,car,75
2,524.088623046875,259.70025634765625,232.66180419921875,213.0598602294922,0.7198809385299683,2,car,75
0,1030.131591796875,341.7056579589844,273.5218505859375,238.5398712158203,0.8095510005950928,2,car,76
1,391.27587890625,350.4393615722656,276.0252685546875,243.76609802246094,0.7362841963768005,2,car,76
2,523.6054077148438,259.6152648925781,233.79727172851562,213.52223205566406,0.707402765750885,2,car,76
0,391.18115234375,350.2174377441406,275.8057861328125,243.98558044433594,0.7407686710357666,2,car,77
1,524.1032104492188,259.44091796875,232.75161743164062,213.09500122070312,0.703307569026947,2,car,77
2,1028.09423828125,355.1042175292969,278.2109375,239.00428771972656,0.6857746839523315,2,car,77
0,1027.0830078125,367.899169921875,285.5006103515625,242.8716583251953,0.7570375800132751,2,car,78
1,390.80108642578125,350.3040771484375,275.079833984375,244.0157012939453,0.7556183338165283,2,car,78
2,523.8878784179688,259.4068603515625,232.92745971679688,212.9550018310547,0.7165588140487671,2,car,78
0,390.7973327636719,350.316650390625,275.03460693359375,243.9371795654297,0.7533028721809387,2,car,79
1,524.306396484375,259.4511413574219,232.12982177734375,213.09571838378906,0.7177764177322388,2,car,79
2,1018.9989013671875,376.7868347167969,293.25054931640625,244.77711486816406,0.6196558475494385,2,car,79
0,390.66754150390625,350.43927001953125,275.127685546875,244.11929321289062,0.7430965900421143,2,car,80
1,524.414794921875,259.44287109375,232.10760498046875,213.28195190429688,0.7064856290817261,2,car,80
2,1005.6143798828125,395.41082763671875,283.93560791015625,249.69943237304688,0.6449587941169739,2,car,80
0,999.79833984375,409.0687255859375,292.98455810546875,258.1895446777344,0.7940418720245361,2,car,81
1,390.3876647949219,350.53662109375,274.69403076171875,243.9120330810547,0.7672733664512634,2,car,81
2,524.2508544921875,259.41192626953125,232.93048095703125,213.37667846679688,0.7187103629112244,2,car,81
0,998.4783935546875,426.1833190917969,307.47784423828125,263.47601318359375,0.7397632598876953,2,car,82
1,391.25244140625,350.00567626953125,275.3714599609375,244.14389038085938,0.7142476439476013,2,car,82
2,523.8284301757812,259.01507568359375,232.96218872070312,213.57510375976562,0.6918588280677795,2,car,82
0,392.81640625,350.2274169921875,278.04248046875,242.9619903564453,0.6898201704025269,2,car,83
1,524.9908447265625,259.519775390625,231.782470703125,212.80435180664062,0.6706233024597168,2,car,83
0,523.943603515625,259.03302001953125,232.98892211914062,214.0440216064453,0.6848124861717224,2,car,84
1,392.3438720703125,349.8934631347656,276.900146484375,243.08689880371094,0.6847295761108398,2,car,84
0,393.77752685546875,350.183837890625,279.27001953125,242.72085571289062,0.656630277633667,2,car,85
1,524.5626220703125,259.1822814941406,232.44711303710938,214.0446014404297,0.6226819157600403,2,car,85
2,968.8282470703125,470.739013671875,309.56231689453125,270.9581298828125,0.6133108735084534,2,car,85
0,391.0181884765625,349.8948974609375,277.4085693359375,243.4482421875,0.6639325022697449,2,car,86
1,524.2735595703125,259.738037109375,233.04888916015625,215.21707153320312,0.6173245906829834,2,car,86
0,392.8319091796875,350.02587890625,277.1610107421875,243.23257446289062,0.6957278251647949,2,car,87
1,524.2852783203125,259.326904296875,232.04132080078125,213.92208862304688,0.6378047466278076,2,car,87
0,391.8196716308594,350.1752014160156,275.72259521484375,243.2345428466797,0.7052063345909119,2,car,88
1,524.0985717773438,259.50079345703125,231.54757690429688,213.9517364501953,0.6655067801475525,2,car,88
0,391.9430236816406,349.8345642089844,276.24566650390625,244.19459533691406,0.6859502792358398,2,car,89
1,524.4874267578125,259.2536926269531,231.50863647460938,214.07215881347656,0.6831856966018677,2,car,89
0,391.496337890625,350.24932861328125,275.6260986328125,243.61660766601562,0.7096264362335205,2,car,90
1,524.4229125976562,259.4385681152344,231.36203002929688,214.17283630371094,0.7061678171157837,2,car,90
0,391.7626037597656,350.1597900390625,273.84930419921875,243.86767578125,0.7755976319313049,2,car,91
1,525.447021484375,258.6805419921875,230.33627319335938,213.8466339111328,0.6904353499412537,2,car,91
0,391.6810302734375,349.91815185546875,273.8304443359375,243.65054321289062,0.7677188515663147,2,car,92
1,525.05712890625,258.7686767578125,231.03207397460938,214.3237762451172,0.6742884516716003,2,car,92
2,1018.5380249023438,23.18047523498535,148.4158935546875,46.3609504699707,0.6355218887329102,67,cell phone,92
0,391.4580078125,350.41217041015625,272.9185791015625,242.99057006835938,0.7744706869125366,2,car,93
1,525.347412109375,259.17340087890625,229.57806396484375,213.56143188476562,0.7307241559028625,2,car,93
2,1017.693603515625,23.765100479125977,149.25732421875,47.53020095825195,0.6415216326713562,67,cell phone,93
0,391.1873779296875,350.5006103515625,272.6761474609375,243.7352752685547,0.7792913317680359,2,car,94
1,525.21533203125,259.73309326171875,229.944580078125,214.64480590820312,0.7343081831932068,2,car,94
2,1016.5894775390625,25.17320442199707,148.20599365234375,50.34640884399414,0.651481568813324,67,cell phone,94
0,390.8001708984375,350.45361328125,271.747314453125,243.783447265625,0.8215823173522949,2,car,95
1,525.1675415039062,258.4704895019531,230.11123657226562,212.80247497558594,0.7947076559066772,2,car,95
0,390.3968200683594,350.1822814941406,272.33978271484375,244.65696716308594,0.7841091156005859,2,car,96
1,525.2864990234375,259.0782470703125,229.09463500976562,214.6378631591797,0.7403882741928101,2,car,96
0,393.0096435546875,350.9454650878906,282.6094970703125,241.0392303466797,0.7180460095405579,2,car,97
1,526.3682250976562,259.9642639160156,229.73086547851562,213.20086669921875,0.6846291422843933,2,car,97
0,390.6085510253906,349.7980041503906,275.13836669921875,244.84715270996094,0.7669357657432556,2,car,98
1,524.85888671875,259.5433349609375,230.94302368164062,215.7259979248047,0.6945095062255859,2,car,98
0,390.3060607910156,349.68731689453125,271.85797119140625,244.10922241210938,0.7741172313690186,2,car,99
1,525.2232055664062,259.987060546875,229.18496704101562,214.06402587890625,0.7229456305503845,2,car,99
0,390.3858642578125,349.9452209472656,272.7071533203125,244.22532653808594,0.7626797556877136,2,car,100
1,524.9989013671875,260.0080871582031,231.13119506835938,214.02284240722656,0.706089198589325,2,car,100
0,390.63037109375,349.387451171875,274.6148681640625,245.0908966064453,0.7216648459434509,2,car,101
1,525.0426635742188,260.54913330078125,231.52944946289062,214.96885681152344,0.621922492980957,2,car,101
0,390.7108154296875,349.29473876953125,273.4932861328125,244.97007751464844,0.7373170256614685,2,car,102
1,525.2344970703125,259.9260559082031,230.724853515625,214.84654235839844,0.6888880729675293,2,car,102
0,391.6524963378906,348.4161376953125,275.40142822265625,247.0338592529297,0.6604974269866943,2,car,103
1,524.8624877929688,260.1750793457031,231.46835327148438,214.48463439941406,0.6261283755302429,2,car,103
0,392.1642150878906,348.6438903808594,275.91021728515625,246.3924102783203,0.6929609179496765,2,car,104
1,524.8809814453125,260.1708068847656,231.47525024414062,215.05955505371094,0.6509442925453186,2,car,104
0,391.98516845703125,349.1451110839844,275.18603515625,246.4890899658203,0.6921849846839905,2,car,105
1,525.1981201171875,260.7255859375,232.36636352539062,216.62112426757812,0.6845328211784363,2,car,105
0,524.6879272460938,259.78631591796875,231.67459106445312,216.5581512451172,0.6539760828018188,2,car,106
1,394.2281188964844,348.6416015625,278.70513916015625,246.482666015625,0.6429303884506226,2,car,106
0,524.4501342773438,259.36322021484375,231.69613647460938,215.98399353027344,0.6650099158287048,2,car,107
1,395.6161193847656,348.22235107421875,280.19012451171875,247.37417602539062,0.6311504244804382,2,car,107
0,393.4797058105469,349.1758117675781,276.95355224609375,246.1102752685547,0.7078385949134827,2,car,108
1,524.4983520507812,259.7724304199219,231.61636352539062,216.43260192871094,0.6874550580978394,2,car,108
0,524.4553833007812,259.38568115234375,231.88876342773438,216.16709899902344,0.6938101053237915,2,car,109
1,393.86376953125,348.542236328125,277.850341796875,246.8050079345703,0.6796568036079407,2,car,109
0,524.535888671875,259.3001708984375,231.94711303710938,216.66024780273438,0.6579237580299377,2,car,110
1,393.4524230957031,349.0950622558594,277.91802978515625,246.25685119628906,0.6452780365943909,2,car,110
0,392.73052978515625,349.8661193847656,276.90283203125,245.1356658935547,0.6893021464347839,2,car,111
1,524.4644165039062,259.30169677734375,231.87997436523438,216.18545532226562,0.6714381575584412,2,car,111
0,392.5757751464844,350.1047668457031,276.71551513671875,245.11338806152344,0.6611459851264954,2,car,112
1,524.2721557617188,259.47930908203125,232.08993530273438,216.95156860351562,0.6464214324951172,2,car,112
0,524.4397583007812,259.256591796875,232.04574584960938,217.1716766357422,0.664956271648407,2,car,113
1,392.1949157714844,350.33978271484375,276.78948974609375,244.98886108398438,0.6648733615875244,2,car,113
0,392.5517272949219,350.26031494140625,277.53045654296875,245.43905639648438,0.669381320476532,2,car,114
1,524.2232666015625,259.2125549316406,232.038818359375,216.9658203125,0.6422860026359558,2,car,114
0,392.158203125,350.21820068359375,276.2479248046875,245.73744201660156,0.7060841917991638,2,car,115
1,524.3124389648438,259.5774230957031,233.61050415039062,216.70008850097656,0.692829430103302,2,car,115
0,390.5694885253906,350.5411682128906,274.92852783203125,243.6725311279297,0.740040123462677,2,car,116
1,994.2110595703125,54.22975158691406,168.33795166015625,108.45950317382812,0.7218832969665527,2,car,116
2,524.22314453125,259.3046569824219,233.84805297851562,215.5664520263672,0.7000556588172913,2,car,116
0,992.3492431640625,57.80790328979492,174.76666259765625,115.61580657958984,0.8026818633079529,2,car,117
1,390.74072265625,350.3021240234375,274.5654296875,243.8242950439453,0.7330790162086487,2,car,117
2,523.5814819335938,258.9734191894531,234.30728149414062,214.8265838623047,0.7042295336723328,2,car,117
